"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MN01","MX01","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDMV","WSF1","WSF2","WSF5","WSFG"
"US1ILSG0012","2015-05",,,,"9","8",,,,,,,,,,,"1.56",,,,,,,"5.19",,,,,,,,,,,,,,
"US1ILSG0012","2015-06",,,,"13","9",,,,,,,,,,,"2.18",,,,,,,"9.24",,,,,,,,,,,,,,
"US1ILSG0034","2010-04",,,,"12","10",,,,,,,,,,,"0.62",,,,,,,"3.00",,,,,,,,,,,,,,
"US1ILSG0034","2010-05",,,,"15","11",,,,,,,,,,,"2.14",,,,,,,"8.02",,,,,,,,,,,,,,
"US1ILSG0034","2010-09",,,,"7","6",,,,,,,,,,,"0.82",,,,,,,"2.81",,,,,,,,,,,,,,
"US1ILSG0034","2010-10",,,,"6","4",,,,,,,,,,,"0.55",,,,,,,"1.26",,,,,,,,,,,,,,
"US1ILSG0034","2010-11",,,,"7","2",,,,,,,,,,,"0.64",,,,,,,"1.19",,,,,,,,,,,,,,
"US1ILSG0034","2011-04",,,,"14","9",,,,,,,,,,,"0.99",,,,,,,"6.38",,,,,,,,,,,,,,
"US1ILSG0034","2011-05",,,,"10","9",,,,,,,,,,,"1.13",,,,,,,"4.09",,,,,,,,,,,,,,
"US1ILSG0034","2011-06",,,,"12","9",,,,,,,,,,,"1.05",,,,,,,"4.53",,,,,,,,,,,,,,
"US1ILSG0034","2011-07",,,,"3","3",,,,,,,,,,,"1.34",,,,,,,"2.39",,,,,,,,,,,,,,
"US1ILSG0034","2011-08",,,,"4","1",,,,,,,,,,,"0.40",,,,,,,"0.54",,,,,,,,,,,,,,
"US1ILSG0034","2011-09",,,,"8","4",,,,,,,,,,,"0.72",,,,,,,"1.91",,,,,,,,,,,,,,
"US1ILSG0034","2011-10",,,,"8","3",,,,,,,,,,,"0.62",,,,,,,"1.34",,,,,,,,,,,,,,
"US1ILSG0034","2011-11",,,,"11","7",,,,,,,,,,,"0.86",,,,,,,"3.75",,,,,,,,,,,,,,
"US1ILSG0034","2011-12",,,,"10","5",,,,,,,,,,,"1.09",,,,,,,"2.74",,,,,,,,,,,,,,
"US1ILSG0034","2012-02",,,,"10","3",,"1",,,,,,,,"1.0","0.74",,,,,,,"1.48","1.6",,,,,,,,,,,,,
"US1ILSG0034","2012-04",,,,"9","8",,,,,,,,,,,"2.13",,,,,,,"4.98",,,,,,,,,,,,,,
"US1ILSG0034","2012-05",,,,"6","4",,,,,,,,,,,"1.00",,,,,,,"2.51",,,,,,,,,,,,,,
"US1ILSG0034","2012-06",,,,"5","3",,,,,,,,,,,"0.71",,,,,,,"1.50",,,,,,,,,,,,,,
"US1ILSG0034","2012-07",,,,"5","0",,,,,,,,,,,"0.08",,,,,,,"0.19",,,,,,,,,,,,,,
"US1ILSG0034","2012-08",,,,"6","4",,,,,,,,,,,"0.96",,,,,,,"2.08",,,,,,,,,,,,,,
"US1ILSG0034","2013-04",,,,"12","7",,,,,,,,,,,"1.71",,,,,,,"5.94",,,,,,,,,,,,,,
"US1ILSG0034","2013-05",,,,"16","12",,,,,,,,,,,"1.29",,,,,,,"9.02",,,,,,,,,,,,,,
"US1ILSG0034","2013-06",,,,"11","5",,,,,,,,,,,"1.66",,,,,,,"3.23",,,,,,,,,,,,,,
"US1ILSG0034","2014-04",,,,"9","8",,,,,,,,,,,"1.63",,,,,,,"3.49",,,,,,,,,,,,,,
"US1ILSG0034","2015-05",,,,"14","10",,,,,,,,,,,"1.31",,,,,,,"6.26",,,,,,,,,,,,,,
"US1ILSG0034","2015-06",,,,"15","10",,,,,,,,,,,"1.57",,,,,,,"7.63",,,,,,,,,,,,,,
"US1ILSG0034","2015-08",,,,"7","3",,,,,,,,,,,"0.97",,,,,,,"1.56",,,,,,,,,,,,,,
"US1ILSG0034","2015-09",,,,"6","3",,,,,,,,,,,"1.50",,,,,,,"3.39",,,,,,,,,,,,,,
"US1ILSG0011","2011-10",,,,"6","3",,,,,,,,,,,"0.48",,,,,,,"0.87",,,,,,,,,,,,,,
"US1ILSG0011","2011-11",,,,"10","8",,,,,,,,,,,"0.83",,,,,,,"3.83",,,,,,,,,,,,,,
"US1ILSG0011","2011-12",,,,"9","6",,,,,,,,,,,"0.96",,,,,,,"2.79",,,,,,,,,,,,,,
"US1ILSG0011","2012-01",,,,"8","4",,,,,,,,,,,"0.47",,,,,,,"1.41",,,,,,,,,,,,,,
"US1ILSG0011","2012-02",,,,"7","4",,,,,,,,,,,"0.67",,,,,,,"1.48",,,,,,,,,,,,,,
"US1ILSG0011","2012-03",,,,"11","8",,,,,,,,,,,"0.28",,,,,,,"1.78",,,,,,,,,,,,,,
"US1ILSG0011","2012-04",,,,"11","8",,,,,,,,,,,"2.51",,,,,,,"5.80",,,,,,,,,,,,,,
"US1ILSG0011","2012-05",,,,"7","6",,,,,,,,,,,"0.81",,,,,,,"2.56",,,,,,,,,,,,,,
"US1ILSG0011","2012-06",,,,"4","3",,"0",,,,,,,,"0.0","0.66",,,,,,,"1.36","0.0",,,,,,,,,,,,,
"US1ILSG0011","2012-07",,,,"2","1",,,,,,,,,,,"0.14",,,,,,,"0.17",,,,,,,,,,,,,,
"US1ILSG0011","2012-08",,,,"5","3",,,,,,,,,,,"0.44",,,,,,,"0.82",,,,,,,,,,,,,,
"US1ILSG0011","2012-09",,,,"11","8",,,,,,,,,,,"3.52",,,,,,,"5.46",,,,,,,,,,,,,,
"US1ILSG0011","2012-10",,,,"12","8",,,,,,,,,,,"1.06",,,,,,,"3.59",,,,,,,,,,,,,,
"US1ILSG0011","2012-11",,,,"6","3",,,,,,,,,,,"0.93",,,,,,,"1.46",,,,,,,,,,,,,,
"US1ILSG0011","2012-12",,,,"9","5",,,,,,,,,,,"0.76",,,,,,,"2.13",,,,,,,,,,,,,,
"US1ILSG0011","2013-01",,,,"6","5",,,,,,,,,,,"1.78",,,,,,,"3.09",,,,,,,,,,,,,,
"US1ILSG0011","2013-02",,,,"10","7",,"2",,,,,,,,"5.0","0.88",,,,,,,"2.79","7.2",,,,,,,,,,,,,
"US1ILSG0011","2013-03",,,,"9","3",,"4",,,,,,,,"12.5","1.57",,,,,,,"3.00","15.7",,,,,,,,,,,,,
"US1ILSG0011","2013-04",,,,"12","6",,,,,,,,,,,"2.12",,,,,,,"6.91",,,,,,,,,,,,,,
"US1ILSG0011","2013-05",,,,"16","11",,,,,,,,,,,"2.36",,,,,,,"10.21",,,,,,,,,,,,,,
"US1ILSG0011","2013-06",,,,"12","6",,,,,,,,,,,"2.16",,,,,,,"5.13",,,,,,,,,,,,,,
"US1ILSG0011","2013-07",,,,"8","5",,,,,,,,,,,"1.66",,,,,,,"4.04",,,,,,,,,,,,,,
"US1ILSG0011","2013-08",,,,"3","1",,"0",,,,,,,,"0.0","0.81",,,,,,,"0.85","0.0",,,,,,,,,,,,,
"US1ILSG0011","2013-09",,,,"8","7",,,,,,,,,,,"0.39",,,,,,,"1.50",,,,,,,,,,,,,,
"US1ILSG0011","2013-10",,,,"11","7",,,,,,,,,,,"0.70",,,,,,,"2.00",,,,,,,,,,,,,,
"US1ILSG0011","2013-11",,,,"8","4",,,,,,,,,,,"1.12",,,,,,,"2.27",,,,,,,,,,,,,,
"US1ILSG0011","2013-12",,,,"5","3",,"1",,,,,,,,"5.5","0.92",,,,,,,"1.89","5.7",,,,,,,,,,,,,
"US1ILSG0011","2014-01",,,,"10","4",,"4",,,,,,,,"4.2","0.56",,,,,,,"1.44","12.5",,,,,,,,,,,,,
"US1ILSG0011","2014-02",,,,"13","8",,"4",,,,,,,,"7.0","0.68",,,,,,,"3.17","14.3",,,,,,,,,,,,,
"US1ILSG0011","2014-03",,,,"7","3",,"2",,,,,,,,"2.0","0.98",,,,,,,"1.49","4.2",,,,,,,,,,,,,
"US1ILSG0011","2014-04",,,,"12","9",,,,,,,,,,,"1.31",,,,,,,"4.89",,,,,,,,,,,,,,
"US1ILSG0011","2014-05",,,,"12","5",,,,,,,,,,,"1.05",,,,,,,"2.98",,,,,,,,,,,,,,
"US1ILSG0011","2014-06",,,,"14","7",,,,,,,,,,,"1.77",,,,,,,"6.40",,,,,,,,,,,,,,
"US1ILSG0011","2014-09",,,,"8","5",,,,,,,,,,,"1.47",,,,,,,"5.07",,,,,,,,,,,,,,
"US1ILSG0011","2014-10",,,,"13","7",,,,,,,,,,,"1.98",,,,,,,"4.89",,,,,,,,,,,,,,
"US1ILSG0011","2014-11",,,,"10","4",,,,,,,,,,,"1.24",,,,,,,"2.08",,,,,,,,,,,,,,
"US1ILSG0011","2014-12",,,,"8","3",,,,,,,,,,,"0.66",,,,,,,"1.66",,,,,,,,,,,,,,
"US1ILSG0011","2015-01",,,,"7","3",,"1",,,,,,,,"1.0","0.31",,,,,,,"0.90","1.5",,,,,,,,,,,,,
"US1ILSG0011","2015-02",,,,"8","4",,"5",,,,,,,,"5.0","0.43",,,,,,,"1.21","11.7",,,,,,,,,,,,,
"US1ILSG0011","2015-03",,,,"10","4",,,,,,,,,,,"0.73",,,,,,,"2.04",,,,,,,,,,,,,,
"US1ILSG0011","2015-05",,,,"10","9",,,,,,,,,,,"1.41",,,,,,,"5.13",,,,,,,,,,,,,,
"US1ILSG0011","2015-06",,,,"18","15",,,,,,,,,,,"1.98",,,,,,,"9.44",,,,,,,,,,,,,,
"US1ILSG0011","2015-07",,,,"11","6",,,,,,,,,,,"1.42",,,,,,,"4.69",,,,,,,,,,,,,,
"US1ILSG0011","2015-08",,,,"8","3",,,,,,,,,,,"0.60",,,,,,,"1.37",,,,,,,,,,,,,,
"US1ILSG0011","2015-09",,,,"7","3",,,,,,,,,,,"1.20",,,,,,,"2.72",,,,,,,,,,,,,,
"US1ILSG0011","2015-10",,,,"6","4",,,,,,,,,,,"0.61",,,,,,,"1.21",,,,,,,,,,,,,,
"US1ILSG0011","2015-11",,,,"11","10",,,,,,,,,,,"1.20",,,,,,,"4.66",,,,,,,,,,,,,,
"US1ILSG0011","2015-12",,,,"14","8",,,,,,,,,,,"2.55",,,,,,,"6.75",,,,,,,,,,,,,,
"US1ILSG0011","2016-01",,,,"6","5",,"2",,,,,,,,"3.5","0.31",,,,,,,"1.06","6.1",,,,,,,,,,,,,
"US1ILSG0011","2016-02",,,,"7","3",,"2",,,,,,,,"3.5","0.31",,,,,,,"0.89","7.7",,,,,,,,,,,,,
"US1ILSG0011","2016-03",,,,"12","8",,,,,,,,,,,"0.78",,,,,,,"3.39",,,,,,,,,,,,,,
"US1ILSG0011","2016-04",,,,"11","8",,,,,,,,,,,"1.11",,,,,,,"3.69",,,,,,,,,,,,,,
"US1ILSG0011","2016-05",,,,"12","8",,,,,,,,,,,"0.53",,,,,,,"2.34",,,,,,,,,,,,,,
"US1ILSG0011","2016-06",,,,"5","4",,,,,,,,,,,"1.51",,,,,,,"2.56",,,,,,,,,,,,,,
"US1ILSG0011","2016-07",,,,"16","13",,,,,,,,,,,"2.55",,,,,,,"10.15",,,,,,,,,,,,,,
"US1ILSG0011","2016-08",,,,"10","6",,,,,,,,,,,"2.21",,,,,,,"4.60",,,,,,,,,,,,,,
"US1ILSG0011","2016-09",,,,"6","6",,,,,,,,,,,"0.40",,,,,,,"1.62",,,,,,,,,,,,,,
"US1ILSG0011","2016-10",,,,"9","5",,,,,,,,,,,"0.77",,,,,,,"2.11",,,,,,,,,,,,,,
"US1ILSG0011","2016-11",,,,"7","6",,,,,,,,,,,"0.94",,,,,,,"2.38",,,,,,,,,,,,,,
"US1ILSG0011","2016-12",,,,"8","4",,,,,,,,,,,"0.42",,,,,,,"1.13",,,,,,,,,,,,,,
"US1ILSG0036","2011-07",,,,"5","3",,"0",,,,,,,,"0.0","0.57",,,,,,,"1.45","0.0",,,,,,,,,,,,,
"US1ILSG0036","2011-08",,,,"5","1",,"0",,,,,,,,"0.0","0.27",,,,,,,"0.41","0.0",,,,,,,,,,,,,
"US1ILSG0036","2011-09",,,,"9","5",,,,,,,,,,,"0.87",,,,,,,"2.37",,,,,,,,,,,,,,
"US1ILSG0036","2011-10",,,,"5","3",,,,,,,,,,,"0.78",,,,,,,"1.74",,,,,,,,,,,,,,
"US1ILSG0036","2011-11",,,,"9","7",,,,,,,,,,,"0.99",,,,,,,"3.68",,,,,,,,,,,,,,
"US1ILSG0036","2011-12",,,,"10","7",,,,,,,,,,,"0.92",,,,,,,"2.73",,,,,,,,,,,,,,
"US1ILSG0036","2012-01",,,,"5","2",,,,,,,,,,,"0.74",,,,,,,"1.28",,,,,,,,,,,,,,
"US1ILSG0036","2012-02",,,,"6","4",,,,,,,,,,,"0.73",,,,,,,"1.43",,,,,,,,,,,,,,
"US1ILSG0036","2012-03",,,,"7","7",,,,,,,,,,,"0.27",,,,,,,"1.30",,,,,,,,,,,,,,
"US1ILSG0036","2012-04",,,,"9","7",,,,,,,,,,,"1.58",,,,,,,"4.20",,,,,,,,,,,,,,
"US1ILSG0036","2012-05",,,,"7","4",,,,,,,,,,,"0.53",,,,,,,"1.80",,,,,,,,,,,,,,
"US1ILSG0036","2012-06",,,,"5","2",,"0",,,,,,,,"0.0","0.69",,,,,,,"1.28","0.0",,,,,,,,,,,,,
"US1ILSG0036","2012-07",,,,"1","0",,"0",,,,,,,,"0.0","0.08",,,,,,,"0.08","0.0",,,,,,,,,,,,,
"US1ILSG0036","2012-08",,,,"6","5",,,,,,,,,,,"0.65",,,,,,,"1.80",,,,,,,,,,,,,,
"US1ILSG0036","2012-09",,,,"11","9",,,,,,,,,,,"2.81",,,,,,,"4.99",,,,,,,,,,,,,,
"US1ILSG0036","2012-10",,,,"12","6",,,,,,,,,,,"1.14",,,,,,,"2.79",,,,,,,,,,,,,,
"US1ILSG0036","2012-11",,,,"6","3",,,,,,,,,,,"0.92",,,,,,,"1.30",,,,,,,,,,,,,,
"US1ILSG0036","2012-12",,,,"9","6",,,,,,,,,,,"0.70",,,,,,,"2.23",,,,,,,,,,,,,,
"US1ILSG0036","2013-01",,,,"5","4",,,,,,,,,,,"1.66",,,,,,,"2.67",,,,,,,,,,,,,,
"US1ILSG0036","2013-02",,,,"10","6",,,,,,,,,,,"0.79",,,,,,,"2.76",,,,,,,,,,,,,,
"US1ILSG0036","2013-03",,,,"9","4",,,,,,,,,,,"0.84",,,,,,,"2.25",,,,,,,,,,,,,,
"US1ILSG0036","2013-04",,,,"11","8",,,,,,,,,,,"1.46",,,,,,,"5.94",,,,,,,,,,,,,,
"US1ILSG0036","2013-05",,,,"14","10",,,,,,,,,,,"2.10",,,,,,,"9.33",,,,,,,,,,,,,,
"US1ILSG0036","2013-06",,,,"10","5",,,,,,,,,,,"2.23",,,,,,,"4.05",,,,,,,,,,,,,,
"US1ILSG0036","2013-07",,,,"9","6",,,,,,,,,,,"1.33",,,,,,,"3.56",,,,,,,,,,,,,,
"US1ILSG0036","2013-08",,,,"2","2",,"0",,,,,,,,"0.0","0.65",,,,,,,"1.00","0.0",,,,,,,,,,,,,
"US1ILSG0036","2013-09",,,,"8","5",,,,,,,,,,,"0.38",,,,,,,"1.55",,,,,,,,,,,,,,
"US1ILSG0036","2013-10",,,,"9","5",,,,,,,,,,,"1.33",,,,,,,"2.39",,,,,,,,,,,,,,
"US1ILSG0036","2013-11",,,,"8","6",,,,,,,,,,,"0.34",,,,,,,"1.13",,,,,,,,,,,,,,
"US1ILSG0036","2013-12",,,,"3","3",,,,,,,,,,,"0.82",,,,,,,"1.76",,,,,,,,,,,,,,
"US1ILSG0036","2014-01",,,,"7","6",,,,,,,,,,,"0.34",,,,,,,"1.14",,,,,,,,,,,,,,
"US1ILSG0036","2014-07",,,,"5","5",,,,,,,,,,,"0.45",,,,,,,"1.48",,,,,,,,,,,,,,
"US1ILSG0036","2014-08",,,,"14","8",,,,,,,,,,,"1.94",,,,,,,"6.91",,,,,,,,,,,,,,
"US1ILSG0036","2014-09",,,,"7","7",,,,,,,,,,,"1.65",,,,,,,"5.32",,,,,,,,,,,,,,
"US1ILSG0036","2014-10",,,,"13","7",,,,,,,,,,,"1.50",,,,,,,"4.18",,,,,,,,,,,,,,
"US1ILSG0036","2014-11",,,,"6","5",,,,,,,,,,,"1.32",,,,,,,"2.12",,,,,,,,,,,,,,
"US1ILSG0036","2014-12",,,,"7","3",,,,,,,,,,,"0.63",,,,,,,"1.42",,,,,,,,,,,,,,
"US1ILSG0036","2015-05",,,,"16","12",,,,,,,,,,,"1.76",,,,,,,"6.81",,,,,,,,,,,,,,
"US1ILSG0036","2015-06",,,,"18","12",,,,,,,,,,,"2.24",,,,,,,"9.41",,,,,,,,,,,,,,
"US1ILSG0036","2015-07",,,,"10","7",,,,,,,,,,,"1.47",,,,,,,"4.42",,,,,,,,,,,,,,
"US1ILSG0036","2015-08",,,,"5","3",,,,,,,,,,,"0.47",,,,,,,"1.16",,,,,,,,,,,,,,
"US1ILSG0036","2015-09",,,,"6","5",,,,,,,,,,,"2.72",,,,,,,"4.84",,,,,,,,,,,,,,
"US1ILSG0036","2015-10",,,,"3","1",,,,,,,,,,,"0.20",,,,,,,"0.37",,,,,,,,,,,,,,
"US1ILSG0036","2015-11",,,,"9","7",,,,,,,,,,,"1.06",,,,,,,"2.95",,,,,,,,,,,,,,
"US1ILSG0036","2015-12",,,,"10","8",,,,,,,,,,,"0.82",,,,,,,"3.65",,,,,,,,,,,,,,
"US1ILSG0036","2016-04",,,,"9","8",,,,,,,,,,,"0.69",,,,,,,"2.81",,,,,,,,,,,,,,
"US1ILSG0036","2016-05",,,,"10","8",,,,,,,,,,,"0.53",,,,,,,"2.11",,,,,,,,,,,,,,
"US1ILSG0036","2016-06",,,,"5","4",,,,,,,,,,,"0.84",,,,,,,"1.54",,,,,,,,,,,,,,
"US1ILSG0036","2016-07",,,,"15","10",,,,,,,,,,,"1.76",,,,,,,"6.76",,,,,,,,,,,,,,
"US1ILSG0036","2016-08",,,,"8","8",,,,,,,,,,,"2.65",,,,,,,"6.46",,,,,,,,,,,,,,
"US1ILSG0036","2016-09",,,,"4","4",,,,,,,,,,,"0.43",,,,,,,"1.13",,,,,,,,,,,,,,
"US1ILSG0036","2016-10",,,,"6","4",,,,,,,,,,,"0.49",,,,,,,"1.37",,,,,,,,,,,,,,
"US1ILSG0036","2016-11",,,,"5","4",,,,,,,,,,,"0.70",,,,,,,"1.57",,,,,,,,,,,,,,
"US1ILSG0017","2007-02",,,,"7","4","12","3",,,,,,,"13","5.5","1.36",,,,,,,"2.42","13.3",,,,,,,,,,,,,
"US1ILSG0017","2007-03",,,,"11","9",,"0",,,,,,,,"0.0","0.31",,,,,,,"2.14","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-04",,,,"9","7",,"0",,,,,,,,"0.0","1.38",,,,,,,"3.76","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-05",,,,"5","4",,"0",,,,,,,,"0.0","0.76",,,,,,,"1.22","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-07",,,,"7","4",,"0",,,,,,,,"0.0","0.81",,,,,,,"1.93","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-08",,,,"9","6",,"0",,,,,,,,"0.0","0.78",,,,,,,"1.82","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-09",,,,"6","3",,"0",,,,,,,,"0.0","0.83",,,,,,,"1.34","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-10",,,,"9","6",,"0",,,,,,,,"0.0","1.03",,,,,,,"3.00","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-11",,,,"4","4",,"0",,,,,,,,"0.0","1.06",,,,,,,"2.78","0.0",,,,,,,,,,,,,
"US1ILSG0017","2007-12",,,,"12","9",,"3",,,,,,,,"4.0","0.46",,,,,,,"2.17","8.4",,,,,,,,,,,,,
"US1ILSG0017","2008-01",,,,"11","2",,"0",,,,,,,,"0.8","2.53",,,,,,,"2.93","2.2",,,,,,,,,,,,,
"US1ILSG0017","2008-02",,,,"14","8",,"3",,,,,,,,"10.5","1.53",,,,,,,"5.72","17.5",,,,,,,,,,,,,
"US1ILSG0017","2008-04",,,,"13","7",,"0",,,,,,,,"0.0","1.23",,,,,,,"3.54","0.0",,,,,,,,,,,,,
"US1ILSG0017","2008-05",,,,"14","8",,"0",,,,,,,,"0.0","1.47",,,,,,,"4.81","0.0",,,,,,,,,,,,,
"US1ILSG0017","2008-09",,,,"10","7",,"0",,,,,,,,"0.0","2.24",,,,,,,"8.76","0.0",,,,,,,,,,,,,
"US1ILSG0017","2008-10",,,,"5","4",,"0",,,,,,,,"0.0","0.76",,,,,,,"1.77","0.0",,,,,,,,,,,,,
"US1ILSG0017","2008-11",,,,"8","2",,"0",,,,,,,,"0.0","0.29",,,,,,,"0.67","0.0",,,,,,,,,,,,,
"US1ILSG0017","2008-12",,,,"9","6",,,,,,,,,,,"1.43",,,,,,,"4.26",,,,,,,,,,,,,,
"US1ILSG0017","2009-01",,,,"8","3",,"2",,,,,,,,"2.3","0.21",,,,,,,"0.58","5.6",,,,,,,,,,,,,
"US1ILSG0017","2009-02",,,,"6","3",,,,,,,,,,,"0.79",,,,,,,"1.67",,,,,,,,,,,,,,
"US1ILSG0017","2009-03",,,,"9","7",,,,,,,,,,,"1.60",,,,,,,"3.27",,,,,,,,,,,,,,
"US1ILSG0017","2009-05",,,,"15","11",,,,,,,,,,,"1.75",,,,,,,"4.96",,,,,,,,,,,,,,
"US1ILSG0017","2009-08",,,,"10","4",,,,,,,,,,,"1.60",,,,,,,"4.44",,,,,,,,,,,,,,
"US1ILSG0017","2009-09",,,,"9","4",,,,,,,,,,,"2.45",,,,,,,"5.59",,,,,,,,,,,,,,
"US1ILSG0017","2009-10",,,,"19","13",,,,,,,,,,,"2.36",,,,,,,"11.36",,,,,,,,,,,,,,
"US1ILSG0017","2009-11",,,,"7","5",,,,,,,,,,,"1.58",,,,,,,"3.95",,,,,,,,,,,,,,
"US1ILSG0017","2009-12",,,,"15","9",,"3",,,,,,,,"2.3","1.52",,,,,,,"4.68","7.4",,,,,,,,,,,,,
"US1ILSG0017","2010-01",,,,"8","5",,,,,,,,,,,"0.53",,,,,,,"1.56",,,,,,,,,,,,,,
"US1ILSG0017","2010-02",,,,"8","6",,"3",,,,,,,,"3.5","0.95",,,,,,,"2.21","7.7",,,,,,,,,,,,,
"US1ILSG0017","2010-03",,,,"12","7",,,,,,,,,,,"0.54",,,,,,,"2.49",,,,,,,,,,,,,,
"US1ILSG0017","2010-05",,,,"13","10",,,,,,,,,,,"2.26",,,,,,,"7.69",,,,,,,,,,,,,,
"US1ILSG0017","2010-08",,,,"5","4",,,,,,,,,,,"3.80",,,,,,,"5.18",,,,,,,,,,,,,,
"US1ILSG0017","2010-09",,,,"12","9",,,,,,,,,,,"2.53",,,,,,,"7.13",,,,,,,,,,,,,,
"US1ILSG0017","2010-10",,,,"6","3",,,,,,,,,,,"0.43",,,,,,,"1.06",,,,,,,,,,,,,,
"US1ILSG0017","2010-11",,,,"8","2",,,,,,,,,,,"0.65",,,,,,,"1.16",,,,,,,,,,,,,,
"US1ILSG0017","2010-12",,,,"6","4",,"2",,,,,,,,"4.0","0.31",,,,,,,"1.11","6.8",,,,,,,,,,,,,
"US1ILSG0017","2011-02",,,,"11","7",,,,,,,,,,,"1.20",,,,,,,"3.39",,,,,,,,,,,,,,
"US1ILSG0017","2011-03",,,,"6","3",,,,,,,,,,,"1.12",,,,,,,"1.65",,,,,,,,,,,,,,
"US1ILSG0017","2011-05",,,,"12","8",,,,,,,,,,,"0.88",,,,,,,"3.57",,,,,,,,,,,,,,
"US1ILSG0017","2011-09",,,,"8","4",,,,,,,,,,,"0.51",,,,,,,"1.25",,,,,,,,,,,,,,
"US1ILSG0017","2011-10",,,,"8","3",,,,,,,,,,,"0.63",,,,,,,"1.36",,,,,,,,,,,,,,
"US1ILSG0017","2011-11",,,,"10","6",,,,,,,,,,,"0.81",,,,,,,"3.27",,,,,,,,,,,,,,
"US1ILSG0017","2011-12",,,,"9","5",,,,,,,,,,,"1.15",,,,,,,"2.65",,,,,,,,,,,,,,
"US1ILSG0017","2012-01",,,,"8","3",,,,,,,,,,,"1.08",,,,,,,"1.67",,,,,,,,,,,,,,
"US1ILSG0017","2012-03",,,,"8","5",,,,,,,,,,,"0.38",,,,,,,"1.21",,,,,,,,,,,,,,
"US1ILSG0017","2012-05",,,,"8","4",,,,,,,,,,,"0.96",,,,,,,"2.81",,,,,,,,,,,,,,
"US1ILSG0017","2012-07",,,,"6","0",,,,,,,,,,,"0.08",,,,,,,"0.20",,,,,,,,,,,,,,
"US1ILSG0017","2012-09",,,,"12","6",,,,,,,,,,,"3.91",,,,,,,"5.62",,,,,,,,,,,,,,
"US1ILSG0017","2012-10",,,,"12","7",,,,,,,,,,,"1.92",,,,,,,"5.02",,,,,,,,,,,,,,
"US1ILSG0017","2012-11",,,,"5","2",,,,,,,,,,,"0.88",,,,,,,"1.19",,,,,,,,,,,,,,
"US1ILSG0017","2012-12",,,,"10","7",,,,,,,,,,,"0.68",,,,,,,"2.51",,,,,,,,,,,,,,
"US1ILSG0017","2013-01",,,,"6","5",,,,,,,,,,,"1.48",,,,,,,"2.86",,,,,,,,,,,,,,
"US1ILSG0017","2013-05",,,,"13","9",,,,,,,,,,,"1.23",,,,,,,"7.13",,,,,,,,,,,,,,
"US1ILSG0017","2013-08",,,,"2","0",,"0",,,,,,,,"0.0","0.01",,,,,,,"0.02","0.0",,,,,,,,,,,,,
"US1ILSG0017","2013-09",,,,"9","4",,,,,,,,,,,"0.41",,,,,,,"1.36",,,,,,,,,,,,,,
"US1ILSG0017","2013-10",,,,"10","6",,,,,,,,,,,"1.56",,,,,,,"3.30",,,,,,,,,,,,,,
"US1ILSG0017","2013-11",,,,"7","5",,,,,,,,,,,"0.93",,,,,,,"2.00",,,,,,,,,,,,,,
"US1ILSG0017","2013-12",,,,"7","4",,"2",,,,,,,,"5.5","0.73",,,,,,,"1.81","7.5",,,,,,,,,,,,,
"US1ILSG0017","2014-01",,,,"8","3",,"2",,,,,,,,"2.8","0.50",,,,,,,"1.04","5.8",,,,,,,,,,,,,
"US1ILSG0017","2014-03",,,,"7","4",,"1",,,,,,,,"1.6","1.50",,,,,,,"2.24","3.3",,,,,,,,,,,,,
"US1ILSG0017","2014-04",,,,"11","9",,,,,,,,,,,"1.58",,,,,,,"4.36",,,,,,,,,,,,,,
"US1ILSG0017","2014-05",,,,"13","6",,,,,,,,,,,"0.63",,,,,,,"2.97",,,,,,,,,,,,,,
"US1ILSG0017","2014-07",,,,"5","5",,,,,,,,,,,"0.48",,,,,,,"1.62",,,,,,,,,,,,,,
"US1ILSG0017","2014-08",,,,"14","7",,,,,,,,,,,"2.56",,,,,,,"7.03",,,,,,,,,,,,,,
"US1ILSG0017","2014-09",,,,"8","5",,,,,,,,,,,"1.65",,,,,,,"4.72",,,,,,,,,,,,,,
"US1ILSG0017","2014-10",,,,"15","6",,,,,,,,,,,"1.71",,,,,,,"4.67",,,,,,,,,,,,,,
"US1ILSG0017","2014-11",,,,"8","2",,,,,,,,,,,"1.18",,,,,,,"1.79",,,,,,,,,,,,,,
"US1ILSG0017","2014-12",,,,"8","3",,,,,,,,,,,"0.70",,,,,,,"1.87",,,,,,,,,,,,,,
"US1ILSG0017","2015-01",,,,"6","2",,,,,,,,,,,"0.24",,,,,,,"0.50",,,,,,,,,,,,,,
"US1ILSG0017","2015-03",,,,"9","4",,,,,,,,,,,"0.67",,,,,,,"1.84",,,,,,,,,,,,,,
