AG_DISTRICT,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
east,2002,DEC,58.666666666666664,30.674408600000003,5.666666666666667,55.666666666666664,23.320860213333333,1.3333333333333333,100.0,76.12602150666667,25.0,30.603333333333335,30.060107526666666,29.580000000000002,10.0,8.04,0.0,35.666666666666664,10.644731182000001,0.6333333333333334,9.0,9.0,9.0,2.0
east,2002,FEB,58.666666666666664,32.273809523333334,5.333333333333333,52.0,26.47619047666667,2.0,100.0,80.21428571333334,38.333333333333336,30.546666666666667,30.088571426666665,29.44333333333333,10.0,8.678571428666666,0.0,33.666666666666664,12.51190476,1.21,14.0,17.0,3.0,3.0
east,2002,JAN,62.0,32.1827957,2.3333333333333335,51.333333333333336,23.90322581,-0.6666666666666666,100.0,74.70967741666665,24.666666666666668,30.459999999999997,30.009677420000003,29.58666666666667,10.0,8.720430107333334,0.0,30.666666666666668,10.623655914666665,1.3699999999999999,13.0,19.0,6.0,1.0
east,2002,JUL,96.33333333333333,77.35483871000001,55.333333333333336,79.33333333333333,66.41935484,38.333333333333336,100.0,71.05376344,21.333333333333332,30.25333333333333,30.035591399999998,29.766666666666666,10.0,8.763440860000001,1.0,27.666666666666668,5.849462365666667,1.9533333333333334,24.0,0.0,2.0,20.0
east,2002,JUN,95.33333333333333,73.54444444333335,50.0,75.66666666666667,61.05555555666667,37.333333333333336,100.0,68.27777777666667,22.0,30.35666666666667,29.988,29.706666666666667,10.0,8.744444444666668,0.0,29.333333333333332,7.211111111,1.6566666666666665,33.0,0.0,4.0,30.0
east,2002,MAR,66.33333333333333,34.92473118,-2.6666666666666665,55.666666666666664,29.688172043333328,-7.666666666666667,100.0,82.87096774333334,31.666666666666668,30.58,30.079784946666667,29.543333333333333,10.0,7.731182795333335,0.0,45.666666666666664,11.935483873333334,1.5566666666666666,30.0,26.0,12.0,10.0
east,2002,MAY,91.66666666666667,57.118279566666665,30.333333333333332,69.66666666666667,48.48387097,25.666666666666668,100.0,75.16129032333332,20.666666666666668,30.456666666666667,30.030537636666665,29.44333333333333,10.0,8.935483870666667,0.3333333333333333,35.0,9.913978494333334,3.33,45.0,0.0,2.0,38.0
east,2002,NOV,65.33333333333333,38.355555556666665,12.666666666666666,62.333333333333336,31.800000003333327,10.0,100.0,78.05555555666666,33.666666666666664,30.423333333333332,30.018111113333333,29.313333333333333,10.0,8.533333333333333,0.6666666666666666,32.333333333333336,10.366666666666665,0.38999999999999996,23.0,14.0,1.0,1.0
east,2002,OCT,87.33333333333333,50.817204303333334,26.0,70.0,41.72043011,19.666666666666668,100.0,74.29032258,21.0,30.463333333333335,30.094623656666666,29.5,10.0,8.623655913999999,0.0,31.333333333333332,7.741935484,1.34,29.0,0.0,4.0,4.0
east,2002,SEP,91.66666666666667,68.0,39.333333333333336,73.66666666666667,57.41111111,34.0,100.0,73.06666666666666,24.333333333333332,30.37,30.03444444333333,29.636666666666667,10.0,8.444444444333334,0.3333333333333333,22.333333333333332,5.777777778000001,0.8066666666666666,22.0,0.0,9.0,10.0
east southeast,2002,ARP,86.0,54.41111111,23.333333333333332,69.33333333333333,46.34444444333334,20.333333333333332,100.0,76.61111111333332,31.333333333333332,30.49,30.070666666666664,29.53333333333333,10.0,8.722222222333334,0.3333333333333333,34.666666666666664,9.788888888666666,3.4933333333333336,32.0,1.0,2.0,19.0
east southeast,2002,AUG,94.0,74.66666666666667,55.0,78.33333333333333,66.38709677666667,48.0,100.0,77.74193548333334,35.666666666666664,30.28,30.062580646666664,29.83666666666667,10.0,8.279569892666666,0.3333333333333333,24.666666666666668,5.817204301333334,2.873333333333333,29.0,0.0,4.0,26.0
east southeast,2002,DEC,59.333333333333336,32.97849462333333,9.333333333333334,54.333333333333336,25.17204301,-0.6666666666666666,100.0,75.51612903333334,23.0,30.566666666666666,30.06602150333333,29.61666666666667,10.0,7.892473118000001,0.0,31.666666666666668,9.838709674999999,1.1766666666666667,16.0,10.0,11.0,2.0
east southeast,2002,FEB,58.0,34.53571428666667,5.333333333333333,53.333333333333336,28.011904763333334,3.6666666666666665,100.0,78.83333333333334,37.333333333333336,30.55666666666667,30.131428573333334,29.506666666666664,10.0,8.916666666666666,0.0,31.333333333333332,10.869047619,1.6333333333333335,15.0,17.0,2.0,4.0
east southeast,2002,JAN,64.0,34.59139785,4.0,56.0,27.78494624,0.0,100.0,78.63440859999999,35.0,30.456666666666667,30.04655914,29.636666666666667,10.0,8.741935483666667,0.3333333333333333,28.333333333333332,9.408602149666665,1.6033333333333335,14.0,11.0,5.0,2.0
east southeast,2002,JUL,95.66666666666667,77.79569892333335,58.333333333333336,78.33333333333333,66.16129032333333,37.666666666666664,100.0,69.02150537333334,20.666666666666668,30.236666666666665,30.03806451666667,29.816666666666666,10.0,8.387096774000002,0.0,25.333333333333332,4.903225806666667,1.7400000000000002,18.0,0.0,4.0,22.0
east southeast,2002,JUN,93.66666666666667,74.07739463666667,53.666666666666664,73.33333333333333,62.72911877666667,44.333333333333336,98.0,69.82145593666667,29.333333333333332,30.376666666666665,29.999862070000002,29.743333333333336,10.0,8.618390804666667,0.0,26.0,6.040613026666667,2.0233333333333334,35.0,0.0,2.0,34.0
east southeast,2002,MAR,69.66666666666667,38.50537634333333,3.3333333333333335,54.666666666666664,32.41935483666666,-5.666666666666667,100.0,80.20430107666667,27.333333333333332,30.62666666666667,30.09795699,29.576666666666668,10.0,8.086021505333333,0.0,41.0,10.365591397666666,2.6133333333333333,30.0,18.0,11.0,10.0
east southeast,2002,MAY,93.0,60.043010753333334,35.0,71.66666666666667,50.86021505666667,28.0,100.0,74.04301075333333,28.0,30.44666666666667,30.0427957,29.433333333333337,10.0,8.860215053666666,0.3333333333333333,38.666666666666664,8.440860213666667,6.043333333333334,49.0,0.0,2.0,37.0
east southeast,2002,NOV,67.66666666666667,40.03333333333333,18.0,63.333333333333336,32.81111111333333,11.333333333333334,100.0,76.57777778,30.666666666666668,30.44333333333333,30.044666666666668,29.346666666666668,10.0,8.455555555666667,0.6666666666666666,32.666666666666664,9.377777776666667,0.7566666666666667,20.0,11.0,1.0,4.0
east southeast,2002,OCT,88.33333333333333,52.52688172333333,27.333333333333332,71.33333333333333,43.74193548333334,21.333333333333332,100.0,75.11827957333333,27.0,30.47,30.09118279666667,29.52333333333333,10.0,8.516129032,0.0,29.666666666666668,6.602150537666667,2.2433333333333336,34.0,0.0,6.0,3.0
east southeast,2002,SEP,93.33333333333333,69.22222222,40.333333333333336,73.0,58.511111113333335,33.666666666666664,100.0,72.61111111000001,23.0,30.36,30.030777776666667,29.633333333333336,10.0,8.4,0.3333333333333333,19.333333333333332,5.100000000333334,1.4033333333333333,19.0,0.0,4.0,11.0
northeast,2002,ARP,91.0,51.166666666666664,23.666666666666668,62.666666666666664,37.511111113333335,10.0,93.66666666666667,63.844444446666664,15.333333333333334,30.456666666666667,30.02844444333333,29.37,10.0,8.411111110999999,0.0,37.666666666666664,10.78888889,2.283333333333333,39.0,6.0,5.0,7.0
northeast,2002,AUG,92.33333333333333,72.92473118333334,52.333333333333336,75.0,61.59139785,41.333333333333336,96.0,69.41935483666667,28.0,30.30666666666667,30.05526881333333,29.776666666666667,10.0,8.118279569999999,0.0,26.0,5.5376344086666665,3.2099999999999995,26.0,0.0,13.0,14.0
northeast,2002,DEC,59.333333333333336,30.163415256666667,6.666666666666667,53.666666666666664,22.043778803333336,-1.0,95.66666666666667,72.80450588666666,24.333333333333332,30.576666666666668,30.003531233333334,29.486666666666668,10.0,8.084587813666667,0.0,36.333333333333336,9.942242704333333,0.7666666666666666,4.0,16.0,5.0,2.0
northeast,2002,FEB,61.666666666666664,32.67857142666667,5.666666666666667,48.666666666666664,23.25,-0.3333333333333333,93.66666666666667,69.74999999999999,29.0,30.51,30.03476190666667,29.37,10.0,8.25,0.0,32.333333333333336,12.166666666666666,0.6033333333333334,10.0,20.0,6.0,0.0
northeast,2002,JAN,59.0,32.348164626666666,6.333333333333333,45.0,22.853911753333335,0.3333333333333333,93.33333333333333,70.11197627,25.666666666666668,30.38,29.952754913333333,29.53,10.0,8.380793474333332,0.0,28.0,10.135706342333334,0.45999999999999996,12.0,22.0,2.0,1.0
northeast,2002,JUL,96.33333333333333,77.09677419333333,53.0,74.33333333333333,61.60215053666667,30.333333333333332,88.66666666666667,60.70967742,16.666666666666668,30.27333333333333,30.02655914,29.723333333333333,10.0,8.935483871,1.6666666666666667,24.666666666666668,5.8279569890000005,1.12,22.0,0.0,0.0,8.0
northeast,2002,JUN,93.33333333333333,72.89999999999999,51.333333333333336,72.33333333333333,56.199999999999996,26.666666666666668,94.0,59.18888889000001,11.333333333333334,30.33666666666667,29.973333333333333,29.69,10.0,8.577777777666666,0.0,29.333333333333332,7.055555555666667,1.8533333333333335,32.0,0.0,2.0,8.0
northeast,2002,MAR,66.0,36.02222222333333,-6.333333333333333,53.666666666666664,24.39892473333333,-13.666666666666666,93.66666666666667,66.14838709666667,11.0,30.48,30.04377777666667,29.473333333333333,10.0,8.021146953333334,0.0,46.0,11.630107526666668,1.1199999999999999,23.0,26.0,4.0,3.0
northeast,2002,MAY,88.66666666666667,57.44086021333333,33.333333333333336,64.33333333333333,41.79569892333333,-6.666666666666667,91.66666666666667,59.74193548333333,7.0,30.44666666666667,30.013333336666665,29.5,10.0,9.075268817,0.3333333333333333,35.0,9.494623656,2.523333333333333,41.0,0.0,2.0,6.0
northeast,2002,NOV,64.66666666666667,37.63162393333333,12.333333333333334,56.0,29.39145299333333,8.333333333333334,98.0,72.6991453,32.333333333333336,30.383333333333336,29.97965812,29.25,10.0,8.541025641,0.0,29.666666666666668,9.534188036333335,0.32666666666666666,23.0,13.0,3.0,4.0
northeast,2002,OCT,80.66666666666667,49.22580644999999,27.333333333333332,66.66666666666667,37.86021505666667,8.333333333333334,96.0,67.98924731333334,17.333333333333332,30.44666666666667,30.075376346666662,29.460000000000004,10.0,8.666666666666666,0.0,33.333333333333336,7.3763440860000005,1.32,36.0,0.0,5.0,4.0
northeast,2002,SEP,90.33333333333333,67.43333333,37.0,72.0,52.58888889,26.0,94.0,62.81111110999999,18.0,30.363333333333333,30.01677778,29.576666666666668,10.0,8.800000000333334,0.3333333333333333,26.666666666666668,5.244444444333333,1.1500000000000001,23.0,0.0,2.0,8.0
northwest,2002,ARP,91.66666666666667,50.28888888666666,21.333333333333332,63.666666666666664,38.444444446666665,12.666666666666666,98.0,67.85555555333333,18.0,30.47,30.02577777666667,29.363333333333333,10.0,8.444444444333334,0.0,37.333333333333336,10.533333334333333,1.4233333333333331,27.0,5.0,2.0,11.0
northwest,2002,AUG,93.0,72.48387096666666,50.666666666666664,77.0,62.817204303333334,46.0,98.0,72.8172043,34.666666666666664,30.30333333333333,30.050430106666667,29.77,10.0,8.430107526999999,0.0,24.333333333333332,5.763440860333334,2.78,16.0,0.0,7.0,18.0
northwest,2002,DEC,60.333333333333336,29.989247309999996,4.666666666666667,54.333333333333336,21.39784946,-3.3333333333333335,96.0,71.13978494666667,26.333333333333332,30.599999999999998,30.006129033333337,29.486666666666665,10.0,8.494623656,0.0,32.333333333333336,9.860215053,2.3566666666666665,4.0,12.0,2.0,2.0
northwest,2002,FEB,62.0,31.440476190000002,2.0,48.666666666666664,23.67857143,-5.333333333333333,97.66666666666667,74.28571428666666,33.666666666666664,30.526666666666667,30.041547620000003,29.37666666666667,10.0,8.511904762333332,0.0,29.333333333333332,11.095238094333334,0.4966666666666666,6.0,13.0,5.0,0.0
northwest,2002,JAN,60.0,30.73118279666667,2.3333333333333335,45.666666666666664,22.58064516,-1.6666666666666667,97.66666666666667,73.96774193333333,26.666666666666668,30.45,29.969139783333333,29.52,10.0,8.763440860333333,0.0,27.0,9.06451613,0.14333333333333334,12.0,15.0,2.0,1.0
northwest,2002,JUL,95.0,76.06451612666666,51.666666666666664,78.66666666666667,64.0,39.0,96.0,67.20430107666667,24.333333333333332,30.28333333333333,30.022258066666666,29.709999999999997,10.0,9.043010752666666,0.6666666666666666,21.333333333333332,5.709677418999999,1.5633333333333335,14.0,0.0,2.0,10.0
northwest,2002,JUN,93.0,72.18888889,51.0,74.33333333333333,58.73333333333333,38.0,98.0,64.86666666666666,18.333333333333332,30.323333333333334,29.96766666666667,29.69,10.0,8.833333333333334,0.0,31.333333333333332,7.055555555666667,3.266666666666666,23.0,0.0,3.0,17.0
northwest,2002,MAR,66.0,34.47311827666667,-12.666666666666666,54.333333333333336,24.19354839,-21.666666666666668,97.66666666666667,69.62365591333334,17.333333333333332,30.546666666666667,30.05698924666667,29.453333333333333,10.0,8.182795698666666,0.0,46.666666666666664,11.752688173333334,0.82,15.0,16.0,2.0,5.0
northwest,2002,MAY,88.33333333333333,56.989247309999996,31.0,65.33333333333333,43.46236559333334,9.0,96.0,63.58064516333334,14.333333333333334,30.450000000000003,30.010430109999998,29.5,10.0,9.193548387333331,0.6666666666666666,35.0,9.494623656666667,1.6033333333333335,26.0,0.0,0.0,13.0
northwest,2002,NOV,65.33333333333333,36.922222223333335,10.666666666666666,55.0,28.166666666666668,5.666666666666667,98.0,71.67777778,34.0,30.396666666666665,29.98177778,29.236666666666665,10.0,8.777777777666666,0.0,32.333333333333336,9.077777779000002,0.5033333333333333,16.0,7.0,2.0,0.0
northwest,2002,OCT,80.0,48.97849462,25.0,68.0,38.053763440000004,11.0,98.0,69.21505376333333,21.0,30.459999999999997,30.075698926666664,29.450000000000003,10.0,8.752688172333334,0.0,35.666666666666664,7.827956989333334,1.2633333333333334,24.0,0.0,3.0,5.0
northwest,2002,SEP,91.0,66.95555555333333,34.333333333333336,72.33333333333333,53.333333333333336,27.333333333333332,98.0,65.09999999666667,20.666666666666668,30.363333333333333,30.010444443333338,29.563333333333333,10.0,8.911111111333334,0.3333333333333333,23.333333333333332,5.3,0.5166666666666666,14.0,0.0,1.0,5.0
southeast,2002,ARP,86.5,59.066666665,27.0,71.5,47.33333333,18.0,97.0,66.16666667000001,38.5,30.494999999999997,30.082666664999998,29.625,10.0,8.9666666665,0.0,27.0,5.9666666665,3.2,22.0,0.0,1.0,16.0
southeast,2002,AUG,97.0,76.822580645,55.0,77.0,66.306451615,41.0,100.0,73.08064516499999,24.0,30.25,30.051774195,29.88,10.0,8.4032258065,0.0,23.5,3.8225806449999995,0.525,18.0,0.0,3.0,16.0
southeast,2002,DEC,59.5,34.532258065,1.0,54.5,28.77419355,0.0,100.0,81.03225806500001,27.0,30.509999999999998,30.085161295,29.595,10.0,7.2096774195,0.0,27.0,6.7258064515000004,2.505,15.0,17.0,11.0,2.0
southeast,2002,FEB,62.0,38.678571425,16.0,52.0,27.32142857,8.0,96.5,65.071428575,41.5,30.545,30.161964285,29.58,10.0,9.5535714285,0.0,23.5,6.5535714285,0.44999999999999996,11.0,4.0,1.0,1.0
southeast,2002,JAN,69.0,38.5,10.0,63.5,32.0,0.5,97.0,78.806451615,40.5,30.42,30.074032255,29.67,10.0,8.370967742,0.0,22.0,5.3387096775,1.5899999999999999,11.0,5.0,5.0,2.0
southeast,2002,JUL,95.0,78.72580645,61.5,78.0,68.40322581000001,45.0,97.0,72.370967745,28.0,30.205,30.031774195,29.855,10.0,8.1935483875,0.5,19.5,2.7096774195,0.65,12.0,0.0,0.0,14.0
southeast,2002,JUN,93.0,75.855172415,53.0,81.5,65.49252873500001,38.5,97.0,71.509195405,33.5,30.36,30.00224138,29.765,10.0,8.594827586000001,0.5,22.0,2.9183908045,1.42,19.0,0.0,2.0,14.0
southeast,2002,MAR,73.0,43.322580645,11.0,60.0,32.774193545,2.0,84.0,66.62903226,32.0,30.65,30.105,29.62,10.0,8.4838709675,0.0,31.0,6.806451613,3.205,26.0,6.0,1.0,11.0
southeast,2002,MAY,89.0,64.33589743499999,37.0,77.0,53.497435894999995,27.5,97.0,68.073076925,35.0,30.405,30.034474355,29.465,10.0,9.0,1.0,25.0,5.0602564105,3.185,27.0,0.0,0.0,22.0
southeast,2002,NOV,71.0,42.26666667,21.0,66.0,34.866666665,15.0,100.0,77.28333333,34.0,30.465,30.077,29.38,10.0,8.649999999999999,0.0,27.0,5.9833333335,0.445,14.0,0.0,2.0,2.0
southeast,2002,OCT,86.0,54.112903225,32.5,73.0,47.919354840000004,24.5,100.0,81.70967741499999,34.5,30.475,30.08435484,29.54,10.0,7.4516129035,0.0,23.0,4.6290322580000005,1.855,25.0,0.0,8.0,1.0
southeast,2002,SEP,94.5,71.33333333499999,43.0,72.5,59.583333335,36.5,100.0,71.15,21.5,30.325,30.021666665,29.58,10.0,8.15,0.0,23.0,3.5999999999999996,2.505,14.0,0.0,7.0,6.0
southwest,2002,ARP,85.66666666666667,57.04444444666667,24.666666666666668,71.0,46.411111113333334,19.0,96.0,69.26666666333334,21.666666666666668,30.50333333333333,30.061111113333336,29.593333333333334,9.0,8.000000000333335,0.0,32.333333333333336,8.077777777666666,3.2533333333333334,37.0,0.0,5.0,22.0
southwest,2002,AUG,96.0,76.45161290666665,57.666666666666664,79.66666666666667,66.76344085666666,46.666666666666664,96.0,74.35483871333332,26.666666666666668,30.24333333333333,30.043763440000003,29.86,9.0,7.516129032666666,0.3333333333333333,26.666666666666668,4.881720430333334,1.5733333333333335,26.0,0.0,10.0,46.0
southwest,2002,DEC,60.0,35.17204301,6.0,56.333333333333336,27.58064516,1.0,100.0,76.53763441,22.666666666666668,30.526666666666667,30.063333333333333,29.603333333333335,9.0,7.129032258,0.0,29.666666666666668,8.483870968,1.68,16.0,17.0,8.0,4.0
southwest,2002,FEB,62.666666666666664,36.821428573333336,12.666666666666666,54.333333333333336,25.797619049999998,6.333333333333333,95.33333333333333,66.41666666333333,25.666666666666668,30.560000000000002,30.15023809666667,29.543333333333333,9.0,8.392857143,0.6666666666666666,26.666666666666668,9.607142858000001,1.21,15.0,14.0,1.0,5.0
southwest,2002,JAN,69.0,36.634408603333334,9.333333333333334,59.666666666666664,27.365591396666662,-6.0,96.0,71.39784945999999,22.333333333333332,30.450000000000003,30.053763443333334,29.636666666666667,9.0,7.720430107666668,0.0,24.666666666666668,8.354838709333334,1.4733333333333334,15.0,15.0,5.0,3.0
southwest,2002,JUL,98.0,79.70967741666665,62.0,76.33333333333333,67.29032258333332,47.333333333333336,96.0,67.33333333333333,26.666666666666668,30.209999999999997,30.024623653333332,29.83,9.0,7.806451613,0.0,32.0,4.225806451666666,2.4366666666666665,26.0,0.0,3.0,21.0
southwest,2002,JUN,93.0,75.74252873333333,51.0,73.66666666666667,63.12452107666667,41.333333333333336,96.0,67.90153257000001,24.666666666666668,30.350000000000005,29.99207663,29.773333333333337,9.0,7.967816092,0.3333333333333333,30.0,5.1532567049999995,1.3366666666666667,34.0,0.0,4.0,25.0
southwest,2002,MAR,69.66666666666667,40.96774193666667,5.0,56.333333333333336,31.559139786666666,0.3333333333333333,100.0,71.20430107333333,24.333333333333332,30.656666666666666,30.09666667,29.563333333333333,9.0,7.741935484,0.0,37.333333333333336,9.419354837333335,3.3200000000000003,38.0,10.0,8.0,18.0
southwest,2002,MAY,89.0,61.90322581000001,36.333333333333336,71.0,52.15053763,28.666666666666668,96.0,72.30107527333332,28.666666666666668,30.426666666666666,30.032258063333334,29.426666666666666,9.0,8.086021505333333,0.0,25.333333333333332,6.602150538,3.9133333333333336,42.0,0.0,4.0,38.0
southwest,2002,NOV,69.0,42.03333333,22.333333333333332,64.66666666666667,32.922222223333335,10.333333333333334,100.0,72.15555555666667,29.0,30.456666666666667,30.05777777666667,29.36,9.0,8.011111111333333,1.0,30.0,8.333333333333334,0.7533333333333333,24.0,1.0,0.0,3.0
southwest,2002,OCT,89.0,53.82795699,27.333333333333332,72.33333333333333,44.25806451666667,21.666666666666668,100.0,74.1827957,23.0,30.50333333333333,30.080645163333333,29.546666666666663,9.0,7.053763440666667,0.0,24.333333333333332,5.440860215000001,3.42,38.0,2.0,3.0,0.0
southwest,2002,SEP,95.0,70.73333333666666,40.666666666666664,73.66666666666667,57.23333333333333,31.0,100.0,67.96666666666665,17.0,30.34,30.012111110000003,29.62,9.0,7.744444444666667,0.0,22.333333333333332,4.411111111,2.14,14.0,0.0,11.0,14.0
west,2002,ARP,84.0,50.20793650666667,19.0,62.0,38.011111113333335,13.333333333333334,90.66666666666667,66.13174603,23.333333333333332,30.513333333333332,30.07034921,29.51,10.0,8.685714285666668,0.0,34.0,9.226984126666665,1.2766666666666666,16.0,2.0,4.0,14.0
west,2002,AUG,92.66666666666667,73.49462365333333,55.0,78.33333333333333,64.29032258,50.0,92.66666666666667,73.65591397666667,38.0,30.30333333333333,30.065483873333335,29.776666666666667,10.0,8.559139784666668,0.0,25.333333333333332,5.333333333333333,1.5133333333333334,14.0,0.0,8.0,16.0
west,2002,DEC,62.666666666666664,32.498331476666664,8.666666666666666,53.333333333333336,22.73007044666667,1.6666666666666667,93.66666666666667,68.99406748333334,29.333333333333332,30.576666666666664,30.03415646666667,29.46666666666667,10.0,8.628476084333334,0.0,27.333333333333332,8.319614386666666,0.7266666666666667,2.0,12.0,2.0,2.0
west,2002,FEB,68.33333333333333,33.499999996666666,6.0,48.333333333333336,23.797619050000005,-0.6666666666666666,90.66666666666667,70.21428571333333,29.666666666666668,30.576666666666664,30.08857143,29.473333333333333,10.0,8.642857143,0.0,28.0,9.750000002999998,0.17333333333333334,6.0,12.0,6.0,2.0
west,2002,JAN,63.333333333333336,32.75268817333333,3.3333333333333335,45.666666666666664,22.354838713333333,-1.3333333333333333,90.66666666666667,68.86021505666666,20.666666666666668,30.496666666666666,30.02817204333333,29.626666666666665,10.0,8.612903226,0.0,26.666666666666668,8.344086021333332,0.6133333333333334,6.0,20.0,2.0,0.0
west,2002,JUL,92.66666666666667,77.08602150333333,55.0,78.33333333333333,66.68817204333334,39.333333333333336,91.33333333333333,70.27956989333333,30.0,30.28333333333333,30.04354839,29.753333333333334,10.0,8.827956989,0.3333333333333333,21.0,4.913978494666666,1.9533333333333334,20.0,0.0,2.0,14.0
west,2002,JUN,90.33333333333333,72.56888888666667,51.0,74.33333333333333,61.848888886666664,43.666666666666664,91.33333333333333,69.11555555333334,34.0,30.34,30.00137778,29.75,10.0,8.857777778,0.0,23.0,5.586666666666667,1.5599999999999998,22.0,0.0,2.0,20.0
west,2002,MAR,70.33333333333333,37.08602150666667,-5.333333333333333,55.0,25.526881723333332,-11.666666666666666,90.66666666666667,66.30107527,20.666666666666668,30.64,30.076451613333333,29.423333333333336,10.0,8.365591397666668,0.0,39.666666666666664,10.311827953666667,0.38999999999999996,10.0,18.0,4.0,6.0
west,2002,MAY,87.0,57.48387097,33.0,66.0,47.48387097,25.0,100.0,70.90322581,21.0,30.45,30.02290323,29.46,10.0,9.129032257999999,1.0,29.0,8.161290323,2.26,26.0,0.0,0.0,20.0
west,2002,NOV,68.33333333333333,38.39285714333334,12.666666666666666,54.666666666666664,29.2968254,7.0,93.66666666666667,70.83571428666666,31.0,30.44666666666667,30.03188095333333,29.256666666666664,10.0,8.653174602999998,1.0,29.333333333333332,7.376190476333332,0.08666666666666667,12.0,8.0,0.0,0.0
